country,partyfacts_id,name_short,ches_short,ches_id,ches_left_right,ches_gal_tan,ches_economy,ches_redistribute,dalp_short,dalp_id,dalp_left_right,dalp_gal_tan,dalp_economy,dalp_redistribute,dalp_identity,mp_id,mp_short,mp_left_right,wvs_short,wvs_id,wvs_left_right
AGO,2298,MPLA,,,,,,,MPLA,AGO-1,6.57,4.23,5.09,6.33,6.33,,,,,,
AGO,2342,PRS,,,,,,,PRS,AGO-3,5.8,4.86,5.71,4.78,3.91,,,,,,
AGO,2343,UNITA,,,,,,,UNITA,AGO-2,5.71,4.42,6.09,5.11,5.5,,,,,,
ALB,2571,1-perc,,,,,,,,,,,,,,75621,PP,10.27,,,
ALB,674,BKS,,,,,,,,,,,,,,75721,BK,24.29,,,
ALB,2297,LSI,,,,,,,LSI,ALB-3,3.89,3.91,4.78,3.9,2.56,,,,,,
ALB,840,PA,,,,,,,,,,,,,,75810,PASH,-4.17,,,
ALB,594,PAD,,,,,,,,,,,,,,75421,AD,-0.92,,,
ALB,1636,PBDN,,,,,,,PBNj,ALB-5,4.67,4.4,3,4.25,1.33,75951,OMONIA,22.47,,,
ALB,3270,PDIU,,,,,,,,,,,,,,,,,,,
ALB,190,PDS,,,,,,,PD,ALB-1,5.5,4.18,6,4.78,2.56,75624,PD,27.18,,,
ALB,4715,PKDSH,,,,,,,,,,,,,,,,,,,
ALB,732,PLL,,,,,,,,,,,,,,75623,PLL,55.96,,,
ALB,819,PRS,,,,,,,PR,ALB-4,6.89,4.73,7,6.71,2.78,75722,PRSH,9.92,,,
ALB,838,PSD,,,,,,,,,,,,,,75320,PSD,-2.19,,,
ALB,1729,PSS,,,,,,,PS,ALB-2,4,3.64,4.89,3.8,2.44,75220,PPS,0.57,,,
AND,3675,PS,,,,,,,,,,,,,,,,,,,
AND,3673,UL / PLA,,,,,,,,,,,,,,,,,,,
AND,3676,VA,,,,,,,,,,,,,,,,,,,
ARG,2580,1-perc,,,,,,,,,,,,,,150222,,-18.96,,,
ARG,6116,ALIANZA,,,,,,,,,,,,,,150032,ALIANZA,-13.04,,,
ARG,3889,ally,,,,,,,,,,,,,,150029,FREJUPO,-3.82,,,
ARG,6112,AR,,,,,,,,,,,,,,150601,AR,0.18,,,
ARG,1215,ARI,,,,,,,,,,,,,,150210,ARI,-26.14,,,
ARG,6159,CC,,,,,,,,,,,,,,150023,CC,-11.01,,,
ARG,2529,CPC,,,,,,,,,,,,,,,,,,,
ARG,1863,etc,,,,,,,,,,,,,,150027,FREJULI,1.25,,,
ARG,6161,FAP,,,,,,,,,,,,,,150026,FAP,-6.84,,,
ARG,2530,FPV-PJ,,,,,,,AFplV,ARG-3,4,5.33,4,5,4,150025,FpV,-32.37,,,
ARG,5553,FREPASO,,,,,,,,,,,,,,150202,FREPASO,-15.22,,,
ARG,868,MPN,,,,,,,,,,,,,,150221,MPN,-12.03,,,
ARG,6088,NE,,,,,,,,,,,,,,150220,,-16.35,,,
ARG,623,PJ,,,,,,,PJ,ARG-1,5.63,5.52,4.24,4.55,5.56,150201,PJ,2,,,
ARG,1790,PRO,,,,,,,PRO,ARG-5,7.89,6.67,7.11,6.44,5.88,150061,,-18.02,,,
ARG,1116,Recrear,,,,,,,,,,,,,,150401,RECREAR,-0.38,,,
ARG,4182,UCD,,,,,,,,,,,,,,150022,FPL + UCeDé,-7.96,,,
ARG,1724,UCR,,,,,,,UCR,ARG-2,4.9,4.1,4.65,5.11,4.06,150301,UCR,-15.09,,,
ARG,5086,UP,,,,,,,,,,,,,,150230,,-50,,,
ARM,2008,A,,,,,,,,,,,,,,76421,A,16.8,,,
ARM,2010,AIM,,,,,,,,,,,,,,76521,AIM,46.34,,,
ARM,3890,ally,,,,,,,,,,,,,,76902,IM,9.73,,,
ARM,2011,AM,,,,,,,,,,,,,,76904,AM,2.34,AGzM,51005,5
ARM,2009,AZhM,,,,,,,,,,,,,,76712,AZhM,-7.86,,,
ARM,4205,BHK,,,,,,,,,,,,,,76620,BHK,-4.42,BHK,51027,6.03
ARM,2012,HA,,,,,,,,,,,,,,76711,HA,2.56,,,
ARM,4539,HAK,,,,,,,,,,,,,,76041,HAK,-8.82,,,
ARM,3783,HePa,,,,,,,,,,,,,,76430,,-0.95,,,
ARM,2020,HHD,,,,,,,,,,,,,,76321,HHD,-7.34,HHD,51002,5.39
ARM,2013,HHK,,,,,,,,,,,,,,76903,M,-0.9,HHK,51009,6.16
ARM,4365,HHS,,,,,,,,,,,,,,,,,,,
ARM,2018,HKK,,,,,,,,,,,,,,76222,HKK,-4.08,HKK,51003,6.33
ARM,2016,MAK,,,,,,,,,,,,,,76322,MAK,-1.45,,,
ARM,2007,OEK/HV,,,,,,,,,,,,,,76420,OEK,-12.57,,,
ARM,2015,Sha,,,,,,,,,,,,,,76901,,36.84,,,
AUS,1743,ACP-NPA,,,,,,,NPA,AUS-3,7.9,6.9,5.3,7.1,6.8,63810,CP,-5,,36003,6.08
AUS,990,AD,,,,,,,,,,,,,,63321,AD,-23.64,,36005,6.5
AUS,1209,AG,,,,,,,AG,AUS-4,1.8,2.4,2.4,3.3,2,63110,,-23.22,,36004,3.66
AUS,424,ALP,,,,,,,ALP,AUS-2,3.8,3.9,3.8,3.7,3.2,63320,ALP,-34.4,,36001,4.42
AUS,143,CLP,,,,,,,,,,,,,,63622,CLP,22.98,,,
AUS,1540,DLP,,,,,,,,,,,,,,63330,ALP-AC,-10.7,,,
AUS,1263,FFP,,,,,,,,,,,,,,,,,,36009,6.8
AUS,1997,Katter,,,,,,,,,,,,,,63710,KAT,-10,,,
AUS,285,LNPQ,,,,,,,,,,,,,,63621,LNP,12.24,,,
AUS,486,LPA,,,,,,,LPA,AUS-1,7,5.9,7.4,6.8,6.2,63620,LPA,12.24,,36002,6.4
AUS,5453,NXT,,,,,,,,,,,,,,63901,NXT,-26.32,,,
AUS,1162,ONP,,,,,,,,,,,,,,,,,,36008,5
AUS,1996,PUP,,,,,,,,,,,,,,63410,PUP,8.48,,,
AUT,599,BZO,BZÖ,1307,7.8,7.2,7.2,6.3,BZÖ,AUT-5,9,6.92,6.1,4.1,9.4,42710,BZÖ,-8.72,,,
AUT,463,FPO,FPÖ,1303,9.1,8.9,6.5,5.6,FPÖ,AUT-4,9.29,7.38,4.83,4.07,9.73,42420,VdU,2.7,,,
AUT,1659,GRUENE,Grüne,1304,2.5,1.4,2.5,2.5,Grüne,AUT-3,2.8,1.57,3.57,2.6,1.27,42110,GA,-21.7,,,
AUT,996,KPO,,,,,,,,,,,,,,42220,KPÖ,-17.39,,,
AUT,605,LIF,LIF; NEOS,1306,5.9,2.3,7.1,6.9,,,,,,,,42421,LIF,64.71,,,
AUT,1708,MARTIN,MARTIN,1308,4.78,5,3.71,4.2,,,,,,,,,,,,,
AUT,1970,NEOS,,,,,,,,,,,,,,42430,NEOS,-10.08,,,
AUT,1329,OVP,ÖVP,1302,6.9,7.1,6.9,6.2,ÖVP,AUT-2,7,6.64,7.27,5.67,5.53,42520,ÖVP,2.09,,,
AUT,6137,PILZ,,,,,,,,,,,,,,42120,PILZ,-7.04,,,
AUT,1384,SPO,SPÖ,1301,4,3.8,3.6,2.4,SPÖ,AUT-1,3.67,3.36,2.8,2.53,3.47,42320,SPÖ,-39.42,,,
AUT,1971,TS,TeamStronach,1310,7.6,7.2,7.9,8.14,,,,,,,,42951,TS,0.97,,,
AZE,1993,ACP,,,,,,,,,,,,,,77221,AVKP,-32.76,,,
AZE,1990,AMDP,,,,,,,,,,,,,,77430,ADPS,-34.48,,,
AZE,1991,AMIP,,,,,,,,,,,,,,77710,AMİP,28.57,,,
AZE,1992,AXC,,,,,,,,,,,,,,77420,AXC,4.63,,,
AZE,1994,VHP,,,,,,,,,,,,,,77951,VHP,31.43,,,
AZE,1995,YAP,,,,,,,,,,,,,,77220,YAP,14.29,,31001,6
BEL,528,AGL — Gr,AGALEV; Groen,105,2.42,1.17,2.67,2.25,Groen!,BEL-7,1.83,3.6,3.17,1.83,1.33,21112,AGALEV,-21.85,,,
BEL,480,BSP-PSB,,,,,,,,,,,,,,21320,BSP/PSB,-26.07,,,
BEL,604,CD&V,CVP; CD&V,109,5.58,6.25,5.58,5,CDV,BEL-1,5.33,6.4,5,4.33,5.33,,,,,,
BEL,622,CVP,,,,,,,,,,,,,,21521,CVP,-11.9,,,
BEL,1563,Ecolo,ECOLO,104,2.08,1.08,2.5,1.92,Ecolo,BEL-11,3.86,2,3.14,2.86,2,21111,ECOLO,-31.3,,,
BEL,1834,etc,ID21,114,5.14,4,5.14,,,,,,,,,,,,,,
BEL,698,FDF,FDF,111,5.6,4,5.6,5,,,,,,,,21912,FDF,-5.03,,,
BEL,191,FN,FN,115,9.21,9.67,8.45,6.6,FN,BEL-12,9.33,9.4,7.5,3,9.83,,,,,,
BEL,43,LD/LDD,LDD,117,8.43,5.07,8.87,8.4,LDD,BEL-6,8.6,1.6,9.4,9,7.4,21430,LDD,41.46,,,
BEL,275,LP-PL,,,,,,,,,,,,,,21420,LP/PL,27.7,,,
BEL,791,MCC,MCC,113,5.57,5.8,5.8,,,,,,,,,,,,,,
BEL,789,MR,PRL; MR,106,6.5,3.18,6.92,5.83,MR,BEL-8,6.57,3.83,7.71,7,3.57,21426,MR,-0.2,,,
BEL,36,N-VA,VU; NVA,110,7.92,6.09,7.92,7,NV-A,BEL-5,7.2,6.6,6.8,6.8,8.33,21916,N-VA,4.78,,,
BEL,382,PL,,,,,,,,,,,,,,21424,PL,1.85,,,
BEL,639,Pp,PP,120,7.75,7.5,8.5,6.5,,,,,,,,,,,,,
BEL,554,PRL,,,,,,,,,,,,,,21422,PLP,-2.35,,,
BEL,8259,PRL - FDF,,,,,,,,,,,,,,21423,PRL-FDF,-4.13,,,
BEL,500,PS,PS,102,2.08,2.92,2.25,1.58,PS,BEL-9,2.57,2.67,2.29,2.14,2.29,21322,PS,-26.69,,,
BEL,633,PSC — CDH,PSC; CDH,108,4.58,5,4.67,3.92,CDH,BEL-10,4.5,6.57,4.71,4.17,3,21522,PSC,-24.56,,,
BEL,405,PSC-CVP,,,,,,,,,,,,,,21520,PSC/CVP,-3.85,,,
BEL,1753,PVDA — PTB,PVDA,119,0.33,4.58,0.33,0.33,,,,,,,,,,,,,
BEL,49,PVV — OVLD,VLD,107,6.58,2.45,7.17,6,Open VLD,BEL-3,6.83,3.6,6.5,7.67,6.33,21421,PVV,-8,,,
BEL,281,RW,,,,,,,,,,,,,,21911,RW,-12.1,,,
BEL,1680,SPA,SP; SPA,103,3.08,2.75,3.08,2,SP-A,BEL-4,2.83,4.6,3.67,2.33,3,21321,SP,-19.2,,,
BEL,1586,SPA/Spirit,,,,,,,,,,,,,,21221,sp.a-SPIRIT,-3.65,,,
BEL,7015,SPIRIT,SLP; Spirit,118,2.77,1.91,2.38,2.43,,,,,,,,21330,SPIRIT,-17.94,,,
BEL,1968,VB,,,,,,,VB,BEL-2,9.67,8.4,6.83,7.83,9.83,21917,VB,8.39,,,
BEL,553,VB,VB,112,9.58,8,5,4.42,,,,,,,,21914,VB,-3,,,
BEL,1424,VU,,,,,,,,,,,,,,21913,CVV,-1.89,,,
BEN,6190,FC,,,,,,,FC,BEN-4,4.43,4.44,3.75,3,3,,,,,,
BEN,2300,FCBE,,,,,,,FCBE,BEN-1,9.22,5.78,3.67,3.88,3.25,,,,,,
BEN,2366,G-13,,,,,,,G-13,BEN-5,4.17,5.5,4.5,4.4,3.33,,,,,,
BEN,2365,PRD,,,,,,,PRD,BEN-3,4.2,4.11,4.89,4.43,3.38,,,,,,
BEN,2368,PSD,,,,,,,PSD,BEN-2,3.6,4.33,4.44,5,3.62,,,,,,
BFA,4314,ADF — RDA,,,,,,,,,,,,,,,,,,,
BFA,4313,CDP,,,,,,,,,,,,,,,,,,,
BFA,4320,PAI,,,,,,,,,,,,,,,,,,,
BFA,4317,PDS/Metba,,,,,,,,,,,,,,,,,,,
BFA,4318,UPR,,,,,,,,,,,,,,,,,,,
BGD,2299,BAL,,,,,,,BAL,BGD-2,5,3.42,3.82,4.8,4.62,,,,,,
BGD,3782,BNP,,,,,,,BJP,BGD-1,7.1,5,3.91,4,4.38,,,,,,
BGD,2341,JD,,,,,,,JD,BGD-4,6.12,4.57,5.88,3.83,4.56,,,,,,
BGD,2340,JEB,,,,,,,JEB,BGD-3,8.82,7.2,5.14,3.29,5.7,,,,,,
BGR,2635,1-perc,Slavi,2019,5.67,6.44,4.33,3.5,,,,,,,,80812,BZNS-AS,8.78,,,
BGR,3187,ABV,ABV,2016,3.47,5.38,3.38,3.13,,,,,,,,80330,ABV,-1.58,,,
BGR,3908,ally,G-VMRO; VMRO-BND,2005,6.9,9.5,4.81,4.81,,,,,,,,,,,,,
BGR,1793,ATA,NOA; Ataka,2007,6.81,9.62,3.53,3.19,Attack,BGR-4,5.89,8,3.73,3.78,8.77,80710,ATAKA,-11.63,,,
BGR,1027,BBB,,,,,,,,,,,,,,80901,BBB,5.7,,,
BGR,3188,BBZ,BBT,2015,6.08,7.45,3.9,3,,,,,,,,80630,BBZ,-6.11,,,
BGR,58,BC,,,,,,,,,,,,,,80051,SK,14.91,,,
BGR,149,BEL,,,,,,,,,,,,,,80320,KEL,26.15,,,
BGR,2058,BNG,DBG,2013,6.13,3.59,6.53,6.6,,,,,,,,,,,,,
BGR,263,BNS,BNS,2009,6.14,6.14,5.62,5.5,,,,,,,,80813,BNS,-1.42,,,
BGR,757,BSP,,,,,,,BSP,BGR-1,3.75,5.5,3.08,4,4.38,80220,BSP,-38.11,,,
BGR,2060,BZNS,,,,,,,,,,,,,,80810,BZNS,12.26,,,
BGR,5861,DB,DB,2018,6.05,2.8,6.78,5.55,,,,,,,,,,,,,
BGR,982,DPS,DPS,2004,4.71,6.14,4.95,4.6,DPS,BGR-3,4,5.46,5.33,4.67,3.31,80951,DPS,0.94,,,
BGR,1195,DSB,DSB,2008,7.45,4.68,7.95,6.6,DSB,BGR-6,7.23,4,7.55,7.08,5.31,80610,DSB,11.67,,,
BGR,760,GERB,GERB,2010,6.1,5.76,6.1,5.9,GERB,BGR-7,6.27,5,7.22,6.62,5.5,80510,GERB,7.73,,,
BGR,5848,KSII,KSII,2006,6.86,6.33,6.29,,,,,,,,,,,,,,
BGR,1665,KzB,KzB; BSP,2003,3.25,7.14,3,3,,,,,,,,80228,BSP-BZNS-AS-PKE,-2.63,,,
BGR,265,LR,L,2011,6,8.2,4.43,4.5,,,,,,,,,,,,,
BGR,374,NDSV,NDSV,2001,5.82,4.2,6.18,6.89,NDSV,BGR-2,5.83,3.75,7.08,7.31,2.85,80902,NDSV,-8.56,,,
BGR,2057,NFSB,NFSB,2014,7.35,8.9,5.47,5.4,,,,,,,,,,,,,
BGR,1183,ODS,ODS; SDS,2002,7.13,3.5,7.69,7.65,ODS,BGR-5,6.62,3.75,7.5,6.77,3.54,80411,ODS,13.09,,,
BGR,1765,ONS,,,,,,,,,,,,,,80952,ONS,13.51,,,
BGR,6115,OP,,,,,,,,,,,,,,80071,OP,24.49,,,
BGR,5649,PF,,,,,,,,,,,,,,80062,,20.88,,,
BGR,820,PKE,,,,,,,,,,,,,,80110,PKE,19.26,,,
BGR,3189,RB,,,,,,,,,,,,,,80061,,-6.59,,,
BGR,272,RZS,RZS,2012,6.5,8,4.17,4.17,,,,,,,,80620,RZS,47.42,,,
BGR,482,SDS,,,,,,,,,,,,,,80410,SDS,23.61,,,
BGR,6397,VMRO-DPMNE,,,,,,,,,,,,,,,,,,,
BGR,5863,Volya,Volya,2017,5.56,8.53,5.38,5.18,,,,,,,,80640,,8.33,,,
BGR,747,ZNS,,,,,,,,,,,,,,80811,NS,1.51,,,
BIH,2623,1-perc,,,,,,,,,,,,,,79954,MBO,-11.77,,,
BIH,3683,BPS,,,,,,,,,,,,,,79957,BPS,-24.24,,,
BIH,4717,DF,,,,,,,,,,,,,,79322,DF,7.55,,,
BIH,3170,DNS,,,,,,,,,,,,,,,,,,,
BIH,1159,DNZ-BiH,,,,,,,,,,,,,,79901,DNZ BiH,4.07,,,
BIH,1760,HDZ-BiH,,,,,,,,,,,,,,79953,HDZ BiH,-29.28,,,
BIH,3168,HDZ90,,,,,,,,,,,,,,79956,HDZ 1990,-17.68,,,
BIH,1340,KCD,,,,,,,,,,,,,,79421,KCD BiH,-2.17,,,
BIH,4716,NDP,,,,,,,,,,,,,,,,,,,
BIH,1721,NHI,,,,,,,,,,,,,,79423,NHI,-2.86,,,
BIH,1673,PDP,,,,,,,,,,,,,,79422,PDP RS,-6.86,,,
BIH,3171,SBBBIH,,,,,,,,,,,,,,79610,SBB BiH,-15.25,,,
BIH,357,SBiH,,,,,,,,,,,,,,79723,SBiH,0,,,
BIH,1454,SDA,,,,,,,,,,,,,,79951,SDA,6.84,,,
BIH,537,SDP-BiH,,,,,,,,,,,,,,79321,SDP BiH,-17.78,,,
BIH,1166,SDS,,,,,,,,,,,,,,79955,SDS,-16.22,,,
BIH,1,SKBiH,,,,,,,,,,,,,,79221,SK BiH-SDP,-13.07,,,
BIH,292,SNSD,,,,,,,,,,,,,,79730,SNSD,-3.1,,,
BIH,998,SPRS,,,,,,,,,,,,,,79223,SPRS,5.75,,,
BIH,1222,SRS-RS,,,,,,,,,,,,,,79721,SRS RS,-2.14,,,
BIH,1153,SRSJ,,,,,,,,,,,,,,79222,SRSJ,0,,,
BIH,2622,unknown,,,,,,,,,,,,,,,,,,,
BLR,2606,1-perc,,,,,,,,,,,,,,78213,BKhP,-2.94,,,
BLR,2033,AHPB,,,,,,,,,,,,,,78430,ADPB,46.9,,,
BLR,2037,AP,,,,,,,,,,,,,,78212,APB,-9.09,,,
BLR,2036,BPP,,,,,,,,,,,,,,78214,BPR,4.67,,,
BLR,2035,BSDP-H,,,,,,,,,,,,,,78710,BSDP,16.19,,,
BLR,3275,PBNF,,,,,,,,,,,,,,,,,,,
BLR,2030,PKB,,,,,,,,,,,,,,78211,PKB,-19.67,,,
BOL,715,AS,,,,,,,,,,,,,,151255,AS,8.83,,,
BOL,8858,CUD,,,,,,,,,,,,,,151640,UN,-3.29,,,
BOL,1880,etc,,,,,,,,,,,,,,151617,APB,-3.09,,,
BOL,442,MAS,,,,,,,MAS,BOL-1,1.92,5.36,1.92,2,4.69,151250,MAS-IPSP,-17.41,,,
BOL,568,MNR,,,,,,,MNR,BOL-3,6.46,4,6.23,5.15,4.92,151610,MNR,11.64,,,
BOL,5139,PDC,,,,,,,,,,,,,,151540,PDC,-14.11,,,
BOL,1238,Podemos,,,,,,,PODEMOS,BOL-2,8.54,4.73,7,6,5.69,,,,,,
BOL,1700,PPB — CN,,,,,,,,,,,,,,151062,PPB-CN,-38.36,,,
BOL,170,UN,,,,,,,FUN,BOL-4,5.46,4.45,5.46,4.69,4.77,,,,,,
BRA,3906,ally,,,,,,,,,,,,,,180320,,-20.71,,,
BRA,4615,MDB,,,,,,,,,,,,,,,,,PMDB,76001,6.05
BRA,565,PCdoB,,,,,,,PC do BR,BRA-10,1.94,3.19,2,2.81,2.92,,,,,,
BRA,1009,PDT,,,,,,,PDT,BRA-9,3.47,3.64,3.24,4.06,4.15,,,,PDT,76004,6.21
BRA,1536,PFL,,,,,,,PFL,BRA-1,8.53,5.73,8,6.71,6.62,,,,DEM,76023,7.3
BRA,1823,PL,,,,,,,PL,BRA-2,7.76,6.67,7.29,6.75,6.83,,,,,,
BRA,654,PMDB,,,,,,,PMDB,BRA-3,5.76,5.36,4.94,5.31,5.67,,,,,,
BRA,781,PPB,,,,,,,PP,BRA-4,8.18,7.08,6.53,6.15,7,,,,,,
BRA,267,PPS,,,,,,,PPS,BRA-11,3.88,3.56,4.06,4.5,4,180232,PPS,-15.97,,,
BRA,4410,PRN/PTC,,,,,,,,,,,,,,180410,,10.73,,,
BRA,4404,PRONA,,,,,,,,,,,,,,180710,PRONA,-27.33,,,
BRA,723,PSB,,,,,,,PSB,BRA-5,3.06,4,3.06,3.75,3.73,,,,,,
BRA,225,PSDB,,,,,,,PSDB,BRA-6,6,4.25,6.53,5.94,5,180309,PSDB,32.84,PSDB,76003,5.25
BRA,501,PSOL,,,,,,,,,,,,,,,,,PSOL,76022,4.14
BRA,356,PT,,,,,,,PT,BRA-7,3,3.31,2.82,3.61,2.64,,,,PT,76002,5.62
BRA,458,PTB,,,,,,,PTB,BRA-8,6.12,5.62,5.31,5,5.18,,,,PTB,76007,6.33
BRA,547,PV,,,,,,,,,,,,,,180110,PV,-28.3,,,
BWA,2337,BCP,,,,,,,BCP,BWA-3,4.33,4.62,3.93,3.67,3.43,,,,,,
BWA,2301,BDP,,,,,,,BDP,BWA-1,7.27,4.67,6.6,6.2,6.29,,,,,,
BWA,2336,BNF,,,,,,,BNF,BWA-2,3.47,4.4,2.93,2.47,3.43,,,,,,
CAN,1428,BQ,,,,,,,BQ,CAN-1,3.08,2.25,3.09,2.75,3.2,62901,BQ,-5.67,,,
CAN,1332,CA,,,,,,,,,,,,,,62622,CA,10.79,,,
CAN,1004,CPC,,,,,,,CON,CAN-2,8,7,7.58,7.33,5.58,62623,CP,29.02,,,
CAN,931,GPC,,,,,,,Green,CAN-3,4,2.83,4,3.5,3.43,62110,,-17.57,,,
CAN,1739,LP,,,,,,,LIB,CAN-4,5.5,3.08,4.92,4.92,3.17,62420,LP,-20.68,,,
CAN,152,NDP,,,,,,,NDP,CAN-5,2.42,1.83,2.17,2.25,2.5,62320,CCF,-9.67,,,
CAN,232,PCP,,,,,,,,,,,,,,62620,PCP,-3.95,,,
CAN,1757,RPC,,,,,,,,,,,,,,62621,RPC,40.45,,,
CAN,1156,SSC,,,,,,,,,,,,,,62951,Socred,10.9,,,
CHE,1311,A/FPS,,,,,,,,,,,,,,43951,FPS,46.56,,,
CHE,1415,BDP,,,,,,,CVP,CHE-1,5.53,6,5.73,4.73,3.87,43811,BDP/PBD,-6.98,,,
CHE,1122,CsP,,,,,,,,,,,,,,43540,CSP/PCS,-40.29,,,
CHE,631,EDU,,,,,,,,,,,,,,43711,EDU/UDF,34.63,,,
CHE,1123,EVP,,,,,,,,,,,,,,43530,EVP/PEV,13.18,,,
CHE,1231,FDP,,,,,,,,,,,,,,,,,,,
CHE,360,FDP,,,,,,,FDP,CHE-2,7.6,3.77,8.07,7.73,4.6,43420,FDP/PRD,15.05,,,
CHE,1759,GPL,,,,,,,,,,,,,,43120,GLP,2.08,,,
CHE,1006,Grue,,,,,,,Gruene,CHE-5,2.07,2.31,2.8,2.6,1.93,43110,GPS/PES,-21.85,,,
CHE,1808,KK/CVP,,,,,,,,,,,,,,43520,CVP/PDC,-15.65,,,
CHE,1661,LdT,,,,,,,Lega,CHE-7,8.69,6.57,6.5,5.75,7.93,43901,LdT,23.08,,,
CHE,1194,LdU,,,,,,,,,,,,,,43321,LdU/AdI,-15.82,,,
CHE,444,LPS,,,,,,,LPS,CHE-6,7.87,3.55,8.73,8.4,4.46,43531,LPS/PLS,48.86,,,
CHE,8176,MCG,,,,,,,,,,,,,,43902,MCG,52.38,,,
CHE,1819,NA-SD,,,,,,,,,,,,,,43710,NA/AN,18.91,,,
CHE,669,PdA,,,,,,,,,,,,,,43220,PdAS/PdTS,-44.74,,,
CHE,29,SP,,,,,,,SP,CHE-3,2,2.46,2.47,2,1.93,43320,SPS/PSS,-38.52,,,
CHE,308,SVP,,,,,,,SVP,CHE-4,9.4,7.23,8.6,8.53,8.07,43810,BGB/PAB,41.04,,,
CHL,6061,A,,,,,,,,,,,,,,155061,,3.96,,,
CHL,3915,ally,,,,,,,,,,,,,,155023,,-28.32,,,
CHL,4550,C,,,,,,,,,,,,,,155021,,-24.94,,,
CHL,7074,IYWICC,,,,,,,,,,,,,,155024,,-37.01,,,
CHL,390,PDC,,,,,,,PDC,CHL-5,5.56,6.44,4.72,5.78,5.72,,,,PDC,152010,4.79
CHL,4549,PODEMOS,,,,,,,,,,,,,,155025,PODEMOS,-41.49,,,
CHL,54,PPD,,,,,,,PPD,CHL-6,4.28,3,4.72,5.39,4.39,,,,PPD,152006,4.54
CHL,437,PRSD,,,,,,,PRSD,CHL-1,4.61,3.83,4.65,4.94,5.06,,,,,,
CHL,6,PS,,,,,,,PS,CHL-3,3.5,3.22,3.94,5.22,4.67,155620,UCC,-3.97,PS,152007,3.95
CHL,928,RN,,,,,,,RN,CHL-4,7.94,6.56,8.11,6.89,7.17,155602,RN,-0.81,RN,152002,6.83
CHL,1599,UDI,,,,,,,UDI,CHL-2,8.61,7.89,8.17,6.89,7.5,155601,UDI,16.89,UDI,152001,7.67
COL,569,AEC,,,,,,,MAEC,COL-7,8.55,7.38,6.44,5.75,5,,,,,,
COL,561,CR,,,,,,,CR,COL-4,8.82,8.2,7,6.27,6,,,,,,
COL,759,P-U,,,,,,,P de la U,COL-3,8.83,8.08,6.58,5.58,6.18,,,,,170003,6.64
COL,1577,PCC,,,,,,,PC,COL-2,8.83,8.33,6,5.33,6.08,,,,,170001,6.78
COL,1107,PCC,,,,,,,CC,COL-6,8.22,7.33,5.43,5.5,4.33,,,,,,
COL,218,PDA,,,,,,,PDA,COL-5,2,2.75,3.67,4,3,,,,,,
COL,362,PLC,,,,,,,PLC,COL-1,4.83,3.5,4.67,4.25,4.33,,,,,170002,6.81
CRI,1247,PAC,,,,,,,PAC,CRI-1,3.39,5.44,2.89,2.67,3.55,,,,,,
CRI,1367,PLN,,,,,,,PLN,CRI-2,6.83,6,5.33,3.78,4.09,,,,,,
CRI,2363,PML,,,,,,,PML,CRI-3,9.44,4.12,8.56,7.11,5.78,,,,,,
CRI,1199,PUSC,,,,,,,PUSC,CRI-4,7.33,5.53,5.76,4.5,4.2,,,,,,
CYP,2654,1-perc,,,,,,,,,,,,,,55421,KF,20.89,,,
CYP,1076,AKEL,AKEL,4003,3,2.5,2.5,1,,,,,,,,55321,AKEL,-26.07,AKEL,196001,8.48
CYP,635,DIKO,DIKO,4004,5.5,6,6,4.5,,,,,,,,55422,DiKo,3.85,DIKO,196003,5
CYP,563,DISY,DISY,4001,7.5,6.5,8,8,,,,,,,,55711,DISY,20.39,DISY,196002,2.01
CYP,321,ED,,,,,,,,,,,,,,55423,KED,4.24,,,
CYP,1028,EDEK,EDEK,4005,4.5,6,4.5,4,,,,,,,,55322,EDEK,-15.15,KISOS-EDEK,196004,5
CYP,1817,EK,Evroko,4002,8.67,7.25,8.5,7.5,,,,,,,,55430,EVROKO,9.44,,,
CYP,1013,ELAM,ELAM,4009,10,10,7.5,6,,,,,,,,55720,ELAM,8.16,UBP,196009,6.44
CYP,1837,etc,,,,,,,,,,,,,,,,,CTP-BG,196011,3.72
CYP,4883,KINHMA,Kinhma,4008,7,7.5,7,5.5,,,,,,,,55610,KA,4.71,,,
CYP,858,KOP,KOP,4006,4.5,3,4,2,,,,,,,,55110,,-8.25,,196019,3.8
CYP,3117,SYM,SYM,4007,4.5,3.5,4.5,5,,,,,,,,55340,SYPOL,-8.9,,,
CZE,3921,ally,,,,,,,,,,,,,,82419,ODS-KDS,22.05,,,
CZE,2141,ANO,ANO2011,2111,4.69,5.73,4.5,3.85,,,,,,,,82430,ANO,-13.67,,,
CZE,5549,CSL,,,,,,,,,,,,,,82520,ČSL,37.18,,,
CZE,177,CSSD,CSSD,2101,2.74,4.92,2.59,2.44,CSSD,CZE-2,2.79,4.25,3.33,2.79,3.87,82320,ČSSD,-36.55,,,
CZE,670,DZJ,,,,,,,,,,,,,,82901,DŽJ,26.22,,,
CZE,6202,FC,,,,,,,,,,,,,,82524,KDU-ČSL-US-DEU,8.29,,,
CZE,952,HSD/SMS,,,,,,,,,,,,,,82951,HSD-SMS,4.26,,,
CZE,824,KDS,,,,,,,,,,,,,,82521,KDS,4.33,,,
